account_index,credit_risk_score,customer_age,income,velocity_6h
924139,113.0,40.0,0.9,3928.3667
924157,93.0,40.0,0.6,4172.0264
924203,111.0,20.0,0.8,3100.0964
924204,163.0,30.0,0.9,2320.0112
924215,101.0,40.0,0.7,2099.7737
924286,215.0,30.0,0.5,4394.4565
924288,197.0,40.0,0.9,4198.8286
924293,133.0,40.0,0.9,1349.1758
924297,145.0,50.0,0.9,4513.893
924310,163.0,50.0,0.8,4398.5806
924359,214.0,30.0,0.9,4182.126
924364,139.0,30.0,0.7,3362.174
924380,225.0,40.0,0.9,4417.619
924391,198.0,20.0,0.8,2776.7034
924435,65.0,30.0,0.6,2420.4895
924444,-123.0,30.0,0.1,4070.2046
924470,92.0,30.0,0.5,4014.581
924501,135.0,50.0,0.9,8638.083
924510,112.0,20.0,0.8,2948.4
924531,286.0,30.0,0.7,4313.824
924535,131.0,30.0,0.6,2807.4976
924567,175.0,30.0,0.9,1236.3545
924599,75.0,20.0,0.9,1687.7922
924626,106.0,50.0,0.1,4978.118
924630,128.0,40.0,0.6,2831.8145
924664,102.0,40.0,0.9,3609.9895
924701,112.0,30.0,0.8,1529.1003
924702,173.0,20.0,0.2,4270.789
924707,130.0,20.0,0.4,4241.322
924717,138.0,30.0,0.8,6760.2554
924726,191.0,20.0,0.2,1806.6927
924732,134.0,60.0,0.6,903.69666
924740,81.0,30.0,0.2,2338.922
924779,140.0,30.0,0.9,2985.2588
924793,83.0,30.0,0.6,4749.1875
924808,245.0,20.0,0.8,5147.3354
924816,115.0,30.0,0.5,4218.515
924819,200.0,40.0,0.5,2570.424
924854,120.0,20.0,0.4,2520.152
924863,105.0,40.0,0.2,525.7464
924878,183.0,40.0,0.9,900.81
924879,197.0,30.0,0.9,2609.2131
924942,118.0,40.0,0.9,4541.8867
924994,172.0,20.0,0.6,1374.6444
925028,154.0,20.0,0.1,3323.5688
925029,150.0,40.0,0.9,4636.6777
925038,144.0,30.0,0.7,3089.7405
925044,246.0,30.0,0.9,1957.898
925052,115.0,10.0,0.8,4839.5605
925095,260.0,40.0,0.2,1137.355
925118,120.0,20.0,0.8,3633.6663
925121,277.0,40.0,0.8,2493.2336
925122,281.0,30.0,0.9,2592.4768
925184,99.0,30.0,0.1,3741.4907
925286,113.0,30.0,0.9,4484.214
925339,168.0,40.0,0.9,3102.6934
925380,307.0,50.0,0.9,1222.4888
925400,148.0,30.0,0.1,3689.1155
925443,121.0,40.0,0.9,3848.0613
925461,133.0,50.0,0.9,13757.583
925489,108.0,10.0,0.6,4915.41
925497,4.0,50.0,0.7,3267.139
925532,157.0,10.0,0.2,6348.556
925536,193.0,40.0,0.4,2471.3325
925564,101.0,30.0,0.5,2929.4126
925570,129.0,50.0,0.1,5393.5913
925577,92.0,30.0,0.9,4846.958
925589,145.0,50.0,0.4,4647.313
925599,68.0,40.0,0.6,2649.218
925613,111.0,20.0,0.8,2560.4814
925658,142.0,50.0,0.6,4695.853
925668,116.0,30.0,0.4,4088.6394
925680,130.0,40.0,0.7,1564.2445
925690,90.0,40.0,0.6,4040.7546
925704,192.0,30.0,0.8,1163.9132
925707,91.0,20.0,0.9,4590.482
925719,24.0,30.0,0.6,3547.524
925754,138.0,20.0,0.8,3545.0737
925758,114.0,40.0,0.3,2733.6152
925802,127.0,50.0,0.4,4831.2783
925812,52.0,20.0,0.3,4356.6133
925821,190.0,70.0,0.9,5329.9995
925915,70.0,50.0,0.8,4821.5537
925941,115.0,30.0,0.1,4781.3276
925950,110.0,30.0,0.8,1389.5886
925980,141.0,40.0,0.8,3355.5051
925986,206.0,30.0,0.9,1710.337
926047,107.0,20.0,0.9,7275.367
926085,129.0,40.0,0.9,5533.8267
926094,106.0,40.0,0.3,3481.8203
926122,76.0,30.0,0.9,4061.2195
926167,87.0,40.0,0.1,5493.42
926176,202.0,20.0,0.8,4193.958
926177,114.0,20.0,0.8,4623.9243
926191,223.0,40.0,0.9,3416.4902
926208,87.0,20.0,0.7,4570.8213
926212,94.0,30.0,0.4,3678.358
926248,78.0,40.0,0.9,4000.736
926275,227.0,50.0,0.2,991.3765
926277,106.0,20.0,0.9,2690.2043
926292,138.0,40.0,0.8,4468.296
926297,111.0,30.0,0.9,4165.166
926323,105.0,30.0,0.9,2733.9546
926358,89.0,20.0,0.1,4552.906
926376,173.0,30.0,0.7,2717.025
926385,81.0,30.0,0.8,1240.5149
926387,123.0,20.0,0.6,2679.776
926391,150.0,40.0,0.4,3892.572
926398,111.0,50.0,0.9,8279.408
926414,91.0,20.0,0.7,3446.6196
926430,162.0,30.0,0.9,5804.141
926464,98.0,50.0,0.6,4413.4424
926483,9.0,20.0,0.3,5120.612
926512,222.0,30.0,0.3,2434.7683
926550,125.0,50.0,0.6,3176.1868
926558,151.0,20.0,0.1,5873.736
926573,119.0,30.0,0.9,6306.7744
926577,10.0,30.0,0.8,2519.5447
926607,191.0,40.0,0.8,1347.3834
926660,251.0,30.0,0.3,4329.367
926666,229.0,30.0,0.8,1310.7881
926674,106.0,50.0,0.9,4550.262
926705,66.0,40.0,0.1,3153.1145
926723,97.0,20.0,0.8,6681.391
926735,37.0,40.0,0.7,6671.691
926737,117.0,20.0,0.1,1439.1478
926773,104.0,30.0,0.8,2587.7332
926803,76.0,20.0,0.7,4104.7036
926804,114.0,30.0,0.5,3542.6309
926815,207.0,40.0,0.9,1306.7512
926825,140.0,30.0,0.2,2842.8567
926870,275.0,40.0,0.8,4427.5317
926877,142.0,50.0,0.7,2185.291
926891,132.0,20.0,0.7,2750.735
926933,110.0,30.0,0.9,4031.8308
926943,174.0,30.0,0.8,2382.3186
926957,119.0,40.0,0.8,3131.636
926974,71.0,10.0,0.1,1871.4028
926986,111.0,40.0,0.9,2648.2385
926989,186.0,30.0,0.9,3112.9854
927021,128.0,30.0,0.9,1825.8352
927083,94.0,40.0,0.8,3677.6675
927086,157.0,40.0,0.2,3716.9744
927090,184.0,20.0,0.4,6080.9985
927144,294.0,30.0,0.8,541.1904
927168,104.0,20.0,0.2,2070.2798
927213,63.0,30.0,0.5,3641.2073
927244,116.0,30.0,0.4,4320.192
927292,70.0,20.0,0.7,5028.7393
927313,107.0,40.0,0.4,1186.3351
927314,256.0,40.0,0.9,2754.0657
927321,215.0,50.0,0.9,2345.9124
927331,256.0,30.0,0.9,3274.578
927336,297.0,20.0,0.6,2717.33
927347,155.0,40.0,0.4,2193.6394
927361,123.0,30.0,0.6,3914.9236
927364,85.0,30.0,0.8,1710.2367
927395,92.0,40.0,0.8,2331.3252
927400,142.0,50.0,0.9,8917.866
927423,249.0,30.0,0.9,1516.0962
927427,95.0,20.0,0.4,3258.1116
927433,98.0,40.0,0.9,4761.811
927449,161.0,50.0,0.5,6847.0684
927474,135.0,30.0,0.8,4390.8735
927486,145.0,20.0,0.5,5119.7363
927508,172.0,40.0,0.4,995.92426
927520,101.0,30.0,0.5,3173.9753
927525,113.0,10.0,0.6,1501.7996
927536,214.0,40.0,0.9,1725.8728
927538,149.0,40.0,0.6,2766.2258
927556,129.0,40.0,0.7,4598.342
927568,119.0,40.0,0.7,1263.1548
927596,171.0,30.0,0.8,9336.519
927597,117.0,20.0,0.6,1449.0936
927635,69.0,50.0,0.1,3081.417
927649,200.0,50.0,0.5,1673.3674
927665,120.0,20.0,0.1,7216.1084
927740,227.0,50.0,0.9,2251.4119
927769,118.0,20.0,0.9,1499.2709
927776,118.0,40.0,0.9,4085.779
927782,228.0,40.0,0.8,5195.546
927820,244.0,30.0,0.4,2007.63
927857,130.0,40.0,0.1,2084.8965
927871,73.0,20.0,0.7,2614.181
927891,206.0,30.0,0.9,4625.425
927921,179.0,30.0,0.1,1230.9471
927923,119.0,40.0,0.3,3940.0918
927928,114.0,20.0,0.1,4891.759
927942,95.0,60.0,0.8,4471.174
927999,78.0,50.0,0.9,4240.642
928008,92.0,50.0,0.1,4800.1245
928025,252.0,40.0,0.8,1012.9882
928067,80.0,30.0,0.6,5171.4062
928093,105.0,40.0,0.1,589.44116
928108,94.0,30.0,0.4,1558.0378
928126,149.0,20.0,0.8,2117.9473
928144,111.0,30.0,0.6,4675.0103
928168,90.0,30.0,0.1,4520.1035
928175,69.0,30.0,0.7,5082.4375
928176,192.0,50.0,0.1,2855.8762
928204,151.0,30.0,0.4,3275.1038
928247,94.0,20.0,0.6,1031.4254
928249,241.0,30.0,0.7,4931.299
928329,72.0,20.0,0.7,3200.848
928332,253.0,30.0,0.5,9357.012
928351,146.0,50.0,0.9,1817.7937
928382,110.0,70.0,0.8,4251.112
928387,151.0,30.0,0.9,5543.492
928400,240.0,30.0,0.8,7100.296
928404,161.0,30.0,0.5,2029.2505
928418,206.0,20.0,0.1,1765.1359
928449,180.0,30.0,0.9,2931.666
928464,168.0,40.0,0.9,1434.0607
928489,264.0,30.0,0.9,3462.5637
928523,144.0,40.0,0.8,2667.6304
928535,140.0,30.0,0.9,929.5436
928596,152.0,30.0,0.7,3512.67
928614,113.0,20.0,0.5,3992.7388
928627,134.0,30.0,0.7,5457.5854
928666,116.0,40.0,0.8,1735.6052
928673,107.0,40.0,0.9,2841.0618
928711,131.0,40.0,0.5,3909.948
928730,95.0,20.0,0.6,1801.5663
928733,140.0,40.0,0.8,3762.571
928738,102.0,30.0,0.8,3400.3972
928741,108.0,40.0,0.4,3726.8677
928743,152.0,30.0,0.7,1551.3092
928749,104.0,20.0,0.2,2085.7302
928802,155.0,30.0,0.8,3398.648
928806,187.0,40.0,0.1,2800.9573
928819,91.0,30.0,0.9,4154.5723
928834,187.0,30.0,0.8,2923.5588
928877,282.0,50.0,0.5,4124.46
928886,106.0,30.0,0.7,5541.0786
928933,178.0,30.0,0.3,2572.2637
928937,134.0,20.0,0.9,3436.9404
928946,119.0,30.0,0.9,4397.547
928964,145.0,30.0,0.9,618.1545
928970,225.0,20.0,0.7,4256.6147
929018,115.0,60.0,0.9,3766.735
929022,63.0,20.0,0.8,3488.7234
929134,61.0,30.0,0.4,3965.1694
929137,171.0,40.0,0.9,9541.632
929152,111.0,40.0,0.8,4374.3037
929160,229.0,30.0,0.8,3471.9646
929191,151.0,40.0,0.5,5070.2607
929207,102.0,30.0,0.8,3380.3835
929223,209.0,20.0,0.8,6217.189
929229,185.0,30.0,0.5,1790.016
929241,239.0,30.0,0.1,617.00964
929283,84.0,20.0,0.1,6748.4424
929307,-4.0,40.0,0.4,5086.4404
929312,101.0,20.0,0.4,5451.536
929326,101.0,40.0,0.9,989.3006
929353,90.0,20.0,0.1,2806.3738
929409,247.0,30.0,0.9,3992.1929
929413,136.0,20.0,0.5,6656.4683
929442,300.0,50.0,0.5,5696.788
929457,65.0,30.0,0.1,5186.4644
929475,109.0,50.0,0.7,5873.5093
929498,188.0,40.0,0.8,758.3413
929585,161.0,50.0,0.8,3306.2383
929590,152.0,20.0,0.1,3224.8533
929591,63.0,30.0,0.8,2420.4958
929600,116.0,50.0,0.9,5458.0444
929643,149.0,30.0,0.9,2750.267
929648,155.0,30.0,0.9,3245.1128
929660,106.0,30.0,0.9,1851.1627
929676,116.0,40.0,0.9,4175.6064
929698,203.0,40.0,0.6,4072.736
929726,78.0,30.0,0.2,4436.193
929777,138.0,30.0,0.4,4480.937
929813,54.0,50.0,0.7,4911.105
929816,124.0,20.0,0.1,8164.0146
929868,201.0,30.0,0.5,5527.902
929903,95.0,30.0,0.6,1662.6782
929911,132.0,40.0,0.7,3617.3005
929936,212.0,40.0,0.1,4493.9766
929953,141.0,40.0,0.1,4601.9546
929987,95.0,30.0,0.9,3846.4592
929988,102.0,40.0,0.8,5213.2583
930002,81.0,40.0,0.4,3307.3254
930024,79.0,20.0,0.3,3198.9834
930025,270.0,40.0,0.8,3987.6016
930065,101.0,20.0,0.3,2729.3357
930165,136.0,40.0,0.8,3689.693
930168,169.0,40.0,0.6,3022.6619
930189,81.0,10.0,0.6,4530.654
930291,230.0,30.0,0.9,1494.512
930307,99.0,50.0,0.9,3960.2385
930318,188.0,10.0,0.9,5044.871
930333,247.0,30.0,0.7,1259.5063
930360,119.0,40.0,0.6,2169.118
930362,91.0,40.0,0.9,2497.928
930391,114.0,40.0,0.7,3485.2947
930397,87.0,50.0,0.6,4664.069
930409,121.0,20.0,0.1,1688.8871
930413,101.0,20.0,0.1,3457.9849
930430,82.0,30.0,0.5,4211.197
930443,79.0,30.0,0.5,2350.129
930445,73.0,30.0,0.1,3888.8718
930448,201.0,20.0,0.9,4945.504
930463,160.0,40.0,0.1,6056.971
930471,77.0,50.0,0.3,2895.0962
930512,120.0,30.0,0.8,5261.422
930553,147.0,20.0,0.3,6705.9595
930583,174.0,30.0,0.2,3522.597
930584,158.0,20.0,0.5,5301.645
930618,101.0,30.0,0.6,3350.06
930652,79.0,40.0,0.5,4131.401
930654,138.0,20.0,0.8,6668.4243
930661,128.0,20.0,0.7,1609.6277
930708,254.0,40.0,0.8,2584.9434
930740,89.0,40.0,0.4,6651.2964
930746,101.0,20.0,0.1,4363.4067
930755,98.0,20.0,0.9,5428.2925
930773,147.0,40.0,0.9,3887.3767
930788,108.0,30.0,0.7,2962.476
930816,122.0,50.0,0.8,3119.5344
930818,74.0,20.0,0.8,8140.449
930822,245.0,10.0,0.2,4681.4697
930826,185.0,40.0,0.7,3029.2864
930830,236.0,50.0,0.9,1361.7998
930834,158.0,20.0,0.5,2708.9812
930837,308.0,30.0,0.9,3293.7153
930870,155.0,20.0,0.6,4481.4956
930899,282.0,50.0,0.9,3994.5422
930932,122.0,20.0,0.9,6212.4434
930933,253.0,30.0,0.6,1161.5449
930974,149.0,20.0,0.1,4093.8774
930980,110.0,30.0,0.4,2869.7751
931047,151.0,30.0,0.8,1230.876
931066,122.0,40.0,0.6,5580.6104
931099,57.0,40.0,0.1,3698.1648
931110,103.0,20.0,0.8,6104.889
931170,79.0,20.0,0.8,490.27563
931185,206.0,40.0,0.4,7989.7393
931200,250.0,30.0,0.9,4158.7686
931219,233.0,20.0,0.9,5104.5527
931250,79.0,40.0,0.8,5557.3486
931287,230.0,20.0,0.7,826.60974
931334,80.0,40.0,0.5,3457.8782
931371,141.0,30.0,0.8,1448.882
931379,138.0,40.0,0.8,2329.9136
931388,105.0,30.0,0.7,5009.5283
931437,132.0,50.0,0.8,1578.9541
931438,110.0,20.0,0.9,4158.406
931508,289.0,40.0,0.8,1961.0392
931532,198.0,40.0,0.9,2818.3835
931534,43.0,20.0,0.4,1507.6693
931544,134.0,30.0,0.8,3113.96
931555,203.0,40.0,0.1,4390.9478
931569,133.0,30.0,0.7,4816.0903
931610,288.0,30.0,0.8,5278.945
931628,109.0,40.0,0.6,8150.356
931687,154.0,10.0,0.9,3372.797
931695,47.0,20.0,0.9,3939.2808
931715,133.0,40.0,0.9,1927.2593
931747,150.0,20.0,0.4,5421.922
931783,44.0,30.0,0.9,2895.3774
931790,100.0,50.0,0.9,4961.3467
931796,320.0,40.0,0.1,4106.7925
931805,125.0,30.0,0.3,1076.5247
931835,192.0,50.0,0.8,5235.8105
931869,139.0,30.0,0.9,6058.266
931884,82.0,50.0,0.9,3946.6873
931900,83.0,20.0,0.8,3093.7886
931908,110.0,40.0,0.1,8964.348
931998,111.0,20.0,0.7,2157.8083
932067,86.0,30.0,0.6,4237.283
932074,89.0,50.0,0.7,3779.6113
932133,114.0,40.0,0.8,4102.556
932152,154.0,40.0,0.9,1392.9135
932166,217.0,50.0,0.9,2958.1545
932179,181.0,50.0,0.9,3730.965
932189,119.0,20.0,0.2,3980.3582
932195,170.0,50.0,0.3,2160.4001
932223,95.0,30.0,0.8,3637.234
932236,90.0,30.0,0.7,4640.8877
932238,201.0,20.0,0.1,885.9323
932242,95.0,40.0,0.9,3805.6626
932256,140.0,30.0,0.1,3049.8845
932261,203.0,40.0,0.9,573.45337
932272,43.0,10.0,0.1,15602.837
932325,100.0,30.0,0.6,1112.1912
932336,75.0,20.0,0.8,4581.772
932356,144.0,20.0,0.9,2539.9514
932411,133.0,20.0,0.9,2878.9136
932417,80.0,20.0,0.7,8873.296
932453,83.0,60.0,0.9,3042.3877
932462,121.0,30.0,0.8,3715.5647
932483,94.0,50.0,0.8,4752.431
932517,125.0,50.0,0.9,4584.2573
932522,125.0,30.0,0.9,1076.1586
932538,184.0,30.0,0.9,2118.263
932540,163.0,40.0,0.7,4136.649
932554,269.0,40.0,0.9,3306.755
932576,206.0,30.0,0.7,2204.1138
932580,104.0,30.0,0.4,2765.8699
932606,112.0,10.0,0.4,3874.3992
932653,167.0,60.0,0.9,8042.5933
932659,85.0,20.0,0.1,3993.9934
932693,72.0,60.0,0.4,2896.5461
932697,152.0,50.0,0.8,5156.996
932711,159.0,20.0,0.1,4565.458
932748,121.0,30.0,0.3,1326.6631
932767,111.0,20.0,0.8,4205.0903
932786,114.0,30.0,0.8,1255.3064
932789,110.0,40.0,0.3,6185.6733
932846,102.0,40.0,0.9,4088.4255
932868,180.0,10.0,0.3,4177.291
932878,201.0,40.0,0.9,4770.2344
932943,161.0,20.0,0.3,4743.5107
932981,238.0,30.0,0.8,2862.9326
933018,56.0,20.0,0.9,3488.2004
933029,123.0,10.0,0.3,3304.6348
933074,208.0,30.0,0.7,3339.7285
933085,120.0,40.0,0.9,3523.7732
933124,113.0,20.0,0.7,4951.74
933126,130.0,40.0,0.7,3896.4333
933138,110.0,30.0,0.7,2592.3762
933159,150.0,20.0,0.5,3508.2334
933168,144.0,10.0,0.7,3465.5852
933180,132.0,10.0,0.6,1021.62646
933201,199.0,40.0,0.8,4996.6465
933203,269.0,40.0,0.7,5918.2935
933209,143.0,20.0,0.8,5684.339
933218,170.0,30.0,0.2,585.8483
933229,215.0,40.0,0.9,2317.7993
933262,315.0,50.0,0.8,5670.784
933267,261.0,30.0,0.6,4754.1514
933269,228.0,50.0,0.9,1806.1266
933278,87.0,50.0,0.5,1915.5336
933282,225.0,40.0,0.4,5201.6143
933307,112.0,20.0,0.6,3633.541
933366,267.0,50.0,0.6,5443.252
933424,99.0,30.0,0.2,1437.4836
933437,132.0,30.0,0.8,3925.4683
933453,108.0,50.0,0.6,2853.8943
933463,86.0,20.0,0.8,4496.597
933472,54.0,50.0,0.8,4354.2153
933473,88.0,30.0,0.7,3347.8953
933494,268.0,40.0,0.9,3302.6062
933555,100.0,40.0,0.9,6460.8364
933602,124.0,50.0,0.8,4596.3647
933606,94.0,40.0,0.8,2919.4792
933617,115.0,30.0,0.6,4898.561
933620,154.0,60.0,0.1,3773.7583
933667,292.0,40.0,0.4,2719.3984
933674,107.0,20.0,0.4,3732.9575
933679,23.0,40.0,0.4,4798.163
933709,114.0,40.0,0.9,3543.3472
933711,198.0,40.0,0.7,1922.9589
933713,166.0,50.0,0.9,1379.0033
933792,160.0,50.0,0.9,3472.8147
933793,150.0,20.0,0.4,4316.5664
933803,268.0,30.0,0.9,1504.4714
933812,86.0,20.0,0.5,2015.3132
933818,162.0,30.0,0.1,3816.021
933819,285.0,20.0,0.9,4904.438
933844,136.0,40.0,0.8,4172.8955
933857,283.0,40.0,0.8,-56.791557
933872,112.0,20.0,0.9,2411.1426
933882,101.0,50.0,0.9,3413.625
933888,78.0,30.0,0.8,1022.46234
933906,112.0,20.0,0.9,5352.178
933916,9.0,20.0,0.1,4850.638
933938,108.0,40.0,0.8,1450.0292
933946,92.0,30.0,0.9,4305.6284
933969,201.0,40.0,0.9,2664.9792
933992,109.0,10.0,0.9,3583.5793
934006,99.0,30.0,0.7,3206.2566
934013,138.0,30.0,0.9,1871.9448
934026,130.0,10.0,0.1,919.967
934041,225.0,20.0,0.9,4544.9795
934058,318.0,40.0,0.4,546.4893
934068,87.0,30.0,0.9,3472.273
934069,173.0,50.0,0.6,3818.2192
934070,242.0,50.0,0.8,7676.232
934072,157.0,40.0,0.8,4497.5493
934075,134.0,30.0,0.7,181.53682
934098,230.0,30.0,0.9,1955.3806
934106,301.0,30.0,0.9,3213.1086
934167,304.0,50.0,0.6,2153.218
934187,126.0,20.0,0.2,3993.383
934189,162.0,20.0,0.3,4099.5166
934208,227.0,30.0,0.9,2738.8762
934228,91.0,40.0,0.9,2918.1213
934261,186.0,30.0,0.5,4165.7676
934292,205.0,50.0,0.8,3174.177
934298,167.0,40.0,0.1,1897.8945
934317,101.0,40.0,0.8,3607.1763
934325,111.0,30.0,0.8,2131.1501
934328,117.0,20.0,0.7,3505.2563
934335,115.0,30.0,0.9,2432.8386
934384,83.0,60.0,0.1,3190.4683
934413,64.0,50.0,0.1,6202.54
934428,105.0,10.0,0.9,4668.415
934430,125.0,30.0,0.2,5264.781
934438,-3.0,20.0,0.3,2879.4595
934439,137.0,30.0,0.9,4888.0317
934453,205.0,20.0,0.9,4518.015
934454,86.0,40.0,0.7,5462.383
934464,112.0,20.0,0.6,4803.0435
934473,151.0,40.0,0.1,2840.424
934516,80.0,20.0,0.8,4188.31
934557,243.0,40.0,0.5,3260.6545
934618,134.0,20.0,0.8,5296.621
934624,115.0,50.0,0.7,4233.2773
934633,47.0,30.0,0.2,4453.898
934669,94.0,40.0,0.8,5832.4976
934681,137.0,40.0,0.9,2173.8845
934751,95.0,20.0,0.1,2770.1404
934771,72.0,40.0,0.6,3361.2957
934842,82.0,20.0,0.9,2489.0178
934845,112.0,30.0,0.2,1197.939
934896,167.0,50.0,0.9,3187.1755
934936,102.0,40.0,0.6,3345.158
934952,100.0,40.0,0.9,3437.5134
935004,226.0,40.0,0.9,1523.345
935005,215.0,40.0,0.7,3776.788
935015,191.0,50.0,0.7,2348.2444
935017,102.0,40.0,0.7,1419.0997
935073,189.0,40.0,0.8,2610.6812
935092,109.0,40.0,0.6,2422.9595
935119,117.0,30.0,0.7,3736.4915
935170,105.0,50.0,0.1,5189.7773
935199,130.0,40.0,0.7,4138.591
935208,115.0,40.0,0.7,3044.7773
935263,118.0,20.0,0.9,4690.3823
935284,151.0,40.0,0.6,1685.7853
935304,128.0,40.0,0.6,3748.2324
935357,177.0,20.0,0.6,10552.139
935361,114.0,40.0,0.9,3014.299
935399,113.0,20.0,0.7,5591.111
935400,172.0,20.0,0.1,857.5666
935409,98.0,40.0,0.5,5728.922
935411,161.0,30.0,0.4,4010.1128
935419,215.0,40.0,0.8,2773.5112
935440,231.0,40.0,0.9,1715.8424
935453,112.0,30.0,0.9,1921.3353
935483,201.0,50.0,0.6,1605.2136
935485,109.0,40.0,0.8,2365.678
935488,271.0,50.0,0.9,1027.7134
935501,105.0,20.0,0.7,4512.3145
935502,65.0,40.0,0.8,6092.2817
935527,106.0,30.0,0.7,1345.9858
935544,78.0,20.0,0.2,716.7062
935550,92.0,30.0,0.7,1217.5437
935553,101.0,40.0,0.6,4244.2705
935564,120.0,60.0,0.8,1112.8077
935574,114.0,20.0,0.2,3285.991
935622,231.0,40.0,0.9,1266.8649
935624,129.0,30.0,0.8,3043.6592
935720,145.0,30.0,0.5,5207.7026
935749,184.0,40.0,0.8,2980.6135
935803,157.0,30.0,0.8,4930.0664
935815,109.0,30.0,0.9,3180.1318
935823,89.0,30.0,0.1,8219.038
935873,105.0,30.0,0.1,7944.8535
935884,225.0,30.0,0.8,335.4471
935907,104.0,30.0,0.9,3277.4346
935940,110.0,30.0,0.1,4468.9766
935972,298.0,40.0,0.6,2316.1323
935987,126.0,50.0,0.8,1464.3273
936001,326.0,40.0,0.6,2155.8577
936011,113.0,20.0,0.1,4038.2195
936020,281.0,50.0,0.6,5335.558
936036,11.0,50.0,0.3,3143.4104
936041,99.0,20.0,0.6,2124.152
936044,71.0,30.0,0.9,2583.863
936060,29.0,40.0,0.2,5331.298
936077,109.0,40.0,0.9,1522.2748
936082,89.0,40.0,0.3,7219.2197
936089,69.0,30.0,0.1,3618.6562
936100,123.0,40.0,0.9,7597.3374
936103,83.0,20.0,0.1,9712.555
936138,226.0,30.0,0.2,4797.04
936162,94.0,40.0,0.1,4689.6626
936164,117.0,30.0,0.8,3879.4978
936166,44.0,10.0,0.2,3604.601
936174,142.0,30.0,0.9,5591.957
936181,118.0,40.0,0.7,5811.623
936225,165.0,20.0,0.1,4005.152
936240,129.0,20.0,0.1,1222.374
936299,79.0,60.0,0.4,8699.123
936377,125.0,20.0,0.7,3931.5483
936422,209.0,20.0,0.8,2984.9062
936434,95.0,20.0,0.4,4708.6934
936443,121.0,40.0,0.5,2599.029
936459,85.0,20.0,0.7,4965.546
936469,194.0,30.0,0.8,4150.813
936481,203.0,30.0,0.9,4465.929
936495,107.0,30.0,0.9,1598.7538
936518,110.0,50.0,0.6,3925.8901
936563,274.0,50.0,0.9,1098.0443
936640,165.0,50.0,0.9,5482.119
936654,215.0,20.0,0.6,4541.381
936655,135.0,40.0,0.8,3597.984
936660,109.0,40.0,0.9,3795.713
936692,113.0,60.0,0.5,1013.63824
936745,106.0,50.0,0.9,3275.008
936788,129.0,50.0,0.9,4973.664
936836,73.0,20.0,0.4,3772.6519
936844,122.0,40.0,0.9,3820.6914
936878,119.0,30.0,0.2,2934.63
936917,62.0,20.0,0.1,1689.3174
936949,91.0,20.0,0.1,3912.595
936957,100.0,40.0,0.9,2958.4648
936993,109.0,40.0,0.6,3422.231
937000,146.0,40.0,0.5,2025.2168
937006,270.0,60.0,0.9,2240.373
937015,224.0,30.0,0.5,3298.2751
937067,188.0,60.0,0.8,2619.1343
937076,301.0,40.0,0.8,3165.6067
937107,113.0,40.0,0.6,4387.664
937123,47.0,30.0,0.2,2893.3503
937141,117.0,10.0,0.1,2757.3015
937150,179.0,30.0,0.7,1950.0734
937161,212.0,20.0,0.9,3286.1602
937187,112.0,50.0,0.9,4208.251
937223,186.0,40.0,0.4,2237.7024
937254,166.0,10.0,0.1,1520.9586
937282,114.0,30.0,0.8,1752.2014
937302,93.0,30.0,0.8,3183.2769
937306,243.0,30.0,0.8,3334.541
937308,100.0,50.0,0.1,2211.0488
937317,213.0,30.0,0.1,3666.6692
937350,88.0,30.0,0.1,1785.7997
937353,89.0,30.0,0.6,3192.4263
937355,147.0,40.0,0.9,4533.832
937371,147.0,20.0,0.9,2612.682
937406,203.0,50.0,0.7,362.538
937432,113.0,40.0,0.7,3116.9287
937493,110.0,30.0,0.9,4564.3696
937496,82.0,20.0,0.6,7616.2905
937536,120.0,40.0,0.7,3701.891
937540,225.0,40.0,0.9,3029.3975
937568,189.0,20.0,0.9,1284.9576
937608,55.0,40.0,0.8,4574.0205
937612,89.0,50.0,0.9,4655.843
937616,101.0,20.0,0.6,8083.4834
937665,61.0,30.0,0.7,4742.261
937800,117.0,40.0,0.8,3430.5203
937818,166.0,50.0,0.3,2690.1543
937854,84.0,20.0,0.7,1749.027
937871,127.0,30.0,0.8,2210.4333
937873,86.0,30.0,0.2,2983.6917
937875,91.0,20.0,0.1,4627.9473
937880,252.0,40.0,0.6,2444.5466
937896,110.0,40.0,0.9,2863.3916
937921,53.0,40.0,0.1,3748.0417
937938,90.0,30.0,0.8,4064.4543
937944,183.0,50.0,0.1,2724.0557
937964,135.0,40.0,0.9,3597.062
937970,88.0,40.0,0.9,3435.75
937976,263.0,50.0,0.9,4007.6692
937978,113.0,20.0,0.7,3922.498
937985,96.0,30.0,0.2,9413.705
937988,94.0,30.0,0.4,2428.0535
938009,165.0,30.0,0.7,1140.5829
938065,104.0,10.0,0.3,4775.143
938143,34.0,20.0,0.5,4155.3804
938168,175.0,30.0,0.1,3139.5845
938176,92.0,30.0,0.4,5639.773
938192,134.0,30.0,0.8,4867.7075
938217,196.0,20.0,0.9,3984.6663
938244,210.0,40.0,0.7,3866.0676
938254,177.0,60.0,0.9,2484.3325
938287,100.0,30.0,0.2,2531.2102
938301,121.0,50.0,0.2,1220.9099
938327,96.0,20.0,0.2,3147.2383
938340,121.0,40.0,0.7,1836.543
938343,177.0,30.0,0.9,4330.8228
938361,256.0,40.0,0.6,2566.797
938367,86.0,40.0,0.9,2786.5977
